0,city
/wiki/Main_Page,"Aurora, Illinois"
/wiki/Wikipedia:Verifiability,"Aurora, Illinois"
/wiki/Help:Introduction_to_referencing_with_Wiki_Markup/1,"Aurora, Illinois"
/wiki/Help:Maintenance_template_removal,"Aurora, Illinois"
"/wiki/Aurora,_Illinois","Aurora, Illinois"
"/wiki/Category:People_from_Aurora,_Illinois","Aurora, Illinois"
/wiki/John_Barrowman,"Aurora, Illinois"
/wiki/Kimberly_Donley,"Aurora, Illinois"
/wiki/Andrea_Evans,"Aurora, Illinois"
/wiki/Stana_Katic,"Aurora, Illinois"
/wiki/West_Aurora_High_School,"Aurora, Illinois"
/wiki/Elizabeth_Linington,"Aurora, Illinois"
/wiki/Phillip_Edward_Van_Lear,"Aurora, Illinois"
/wiki/Jim_McGuinn,"Aurora, Illinois"
/wiki/Paul_Scheuring,"Aurora, Illinois"
/wiki/Ruth_VanSickle_Ford,"Aurora, Illinois"
/wiki/John_Drury_(television_anchor),"Aurora, Illinois"
/wiki/Mary_Foot_Seymour,"Aurora, Illinois"
/wiki/Randy_Shilts,"Aurora, Illinois"
/wiki/Gene_Greene,"Aurora, Illinois"
/wiki/Kenneth_W._Griffin,"Aurora, Illinois"
/wiki/Jackie_De_Shannon,"Aurora, Illinois"
/wiki/Dave_Johnston_(musician),"Aurora, Illinois"
/wiki/Wikipedia:Citation_needed,"Aurora, Illinois"
/wiki/Jeff_Olson_(Musician),"Aurora, Illinois"
/wiki/Maud_Powell,"Aurora, Illinois"
/wiki/Carl_Thomas_(singer),"Aurora, Illinois"
/wiki/East_Aurora_High_School,"Aurora, Illinois"
/wiki/Ray_White,"Aurora, Illinois"
/wiki/Frank_Zappa,"Aurora, Illinois"
/wiki/Nicole_Peeler,"Aurora, Illinois"
/wiki/Clive_Cussler,"Aurora, Illinois"
/wiki/M._Miriam_Herrera,"Aurora, Illinois"
/wiki/Thom_Jones,"Aurora, Illinois"
/wiki/Mabel_O%27Donnell,"Aurora, Illinois"
/wiki/Alice_and_Jerry,"Aurora, Illinois"
/wiki/Vernon_Louis_Parrington,"Aurora, Illinois"
/wiki/James_Compton,"Aurora, Illinois"
/wiki/Chicago_Urban_League,"Aurora, Illinois"
/wiki/Jeffrey_Skilling,"Aurora, Illinois"
/wiki/Enron_Corporation,"Aurora, Illinois"
/wiki/Edna_Murray,"Aurora, Illinois"
/wiki/James_H._Monroe,"Aurora, Illinois"
/wiki/Medal_of_Honor,"Aurora, Illinois"
/wiki/Walter_E._Truemper,"Aurora, Illinois"
/wiki/Lester_W._Weber,"Aurora, Illinois"
"/wiki/Mark_Catlin,_Sr.","Aurora, Illinois"
/wiki/Wisconsin,"Aurora, Illinois"
/wiki/University_of_Iowa,"Aurora, Illinois"
/wiki/Thomas_E._Coleman,"Aurora, Illinois"
/wiki/Ira_Clifton_Copley,"Aurora, Illinois"
/wiki/Suzanne_Deuchler,"Aurora, Illinois"
/wiki/Charles_Henry_Dietrich,"Aurora, Illinois"
/wiki/List_of_Governors_of_Nebraska,"Aurora, Illinois"
/wiki/Rita_B._Garman,"Aurora, Illinois"
/wiki/Supreme_Court_of_Illinois,"Aurora, Illinois"
/wiki/Dennis_Hastert,"Aurora, Illinois"
/wiki/US_House_of_Representatives,"Aurora, Illinois"
/wiki/Phillip_E._Johnson,"Aurora, Illinois"
/wiki/Chris_Lauzen,"Aurora, Illinois"
/wiki/Linda_Chapa_LaVia,"Aurora, Illinois"
/wiki/Patricia_Reid_Lindner,"Aurora, Illinois"
/wiki/Lewis_M._Long,"Aurora, Illinois"
/wiki/Tim_Mahoney,"Aurora, Illinois"
/wiki/University_of_Florida,"Aurora, Illinois"
/wiki/Scott_B._Palmer,"Aurora, Illinois"
/wiki/Aurora_University,"Aurora, Illinois"
/wiki/Robert_W._Pritchard,"Aurora, Illinois"
/wiki/Charlotte_Thompson_Reid,"Aurora, Illinois"
/wiki/Frank_R._Reid,"Aurora, Illinois"
/wiki/Roy_Solfisburg,"Aurora, Illinois"
/wiki/Illinois_Supreme_Court,"Aurora, Illinois"
/wiki/Tom_Weisner,"Aurora, Illinois"
/wiki/Nathaniel_(Popp),"Aurora, Illinois"
/wiki/Orthodox_Church_in_America,"Aurora, Illinois"
/wiki/Orthodox_Church_in_America_Romanian_Episcopate,"Aurora, Illinois"
/wiki/Vasile_Louis_Puscas,"Aurora, Illinois"
/wiki/Alexander_Ra%C5%A3iu,"Aurora, Illinois"
/wiki/Henry_Gale_(astrophysicist),"Aurora, Illinois"
/wiki/Frank_Haven_Hall,"Aurora, Illinois"
/wiki/Hall_Braille_Writer,"Aurora, Illinois"
/wiki/James_F._Phillips,"Aurora, Illinois"
/wiki/Tom_Skilling,"Aurora, Illinois"
/wiki/Chicago_Tribune,"Aurora, Illinois"
/wiki/WGN-TV,"Aurora, Illinois"
/wiki/Martha_E._Sloan,"Aurora, Illinois"
/wiki/G._David_Tilman,"Aurora, Illinois"
/wiki/Rich_Becker,"Aurora, Illinois"
/wiki/Major_League_Baseball,"Aurora, Illinois"
/wiki/Michael_Bowden_(baseball),"Aurora, Illinois"
/wiki/Boston_Red_Sox,"Aurora, Illinois"
/wiki/Chicago_Cubs,"Aurora, Illinois"
/wiki/Waubonsie_Valley_High_School,"Aurora, Illinois"
/wiki/Mark_Grant_(baseball),"Aurora, Illinois"
/wiki/Bob_Johnson_(pitcher),"Aurora, Illinois"
/wiki/Ken_Jungels,"Aurora, Illinois"
/wiki/Cleveland_Indians,"Aurora, Illinois"
/wiki/Pittsburgh_Pirates,"Aurora, Illinois"
/wiki/Bob_Kipper,"Aurora, Illinois"
/wiki/California_Angels,"Aurora, Illinois"
/wiki/Minnesota_Twins,"Aurora, Illinois"
/wiki/Mario_Ramos,"Aurora, Illinois"
/wiki/Texas_Rangers_(baseball),"Aurora, Illinois"
/wiki/Jim_Reninger,"Aurora, Illinois"
/wiki/Philadelphia_Athletics,"Aurora, Illinois"
/wiki/Kenny_Battle,"Aurora, Illinois"
/wiki/National_Basketball_Association,"Aurora, Illinois"
/wiki/Ryan_Boatright,"Aurora, Illinois"
/wiki/Bob_Carney,"Aurora, Illinois"
/wiki/Minneapolis_Lakers,"Aurora, Illinois"
/wiki/Bob_Lavoy,"Aurora, Illinois"
/wiki/John_Mauer,"Aurora, Illinois"
/wiki/University_of_Kentucky,"Aurora, Illinois"
/wiki/University_of_Tennessee,"Aurora, Illinois"
/wiki/Jim_Platt_(basketball),"Aurora, Illinois"
/wiki/Billy_Taylor_(basketball),"Aurora, Illinois"
/wiki/Ball_State_University,"Aurora, Illinois"
/wiki/Lehigh_University,"Aurora, Illinois"
/wiki/Bobby_Z_(monster_truck_driver),"Aurora, Illinois"
/wiki/Marger_Apsit,"Aurora, Illinois"
/wiki/National_Football_League,"Aurora, Illinois"
/wiki/Kurt_Becker,"Aurora, Illinois"
/wiki/Chicago_Bears,"Aurora, Illinois"
/wiki/Los_Angeles_Rams,"Aurora, Illinois"
/wiki/Super_Bowl_XX,"Aurora, Illinois"
/wiki/Don_Beebe,"Aurora, Illinois"
/wiki/Buffalo_Bills,"Aurora, Illinois"
/wiki/Carolina_Panthers,"Aurora, Illinois"
/wiki/Green_Bay_Packers,"Aurora, Illinois"
/wiki/Super_Bowl_XXXI,"Aurora, Illinois"
