0,city
/wiki/Main_Page,"Jacksonville, Florida"
/wiki/Wikipedia:Verifiability,"Jacksonville, Florida"
/wiki/Help:Introduction_to_referencing_with_Wiki_Markup/1,"Jacksonville, Florida"
/wiki/Help:Maintenance_template_removal,"Jacksonville, Florida"
/wiki/Wikipedia:WikiProject_Lists#Incomplete_lists,"Jacksonville, Florida"
/wiki/Wikipedia:Identifying_reliable_sources,"Jacksonville, Florida"
"/wiki/Jacksonville,_Florida","Jacksonville, Florida"
"/wiki/Ponte_Vedra_Beach,_Florida","Jacksonville, Florida"
"/wiki/St._Johns,_Florida","Jacksonville, Florida"
/wiki/Amelia_Island,"Jacksonville, Florida"
"/wiki/Orange_Park,_Florida","Jacksonville, Florida"
/wiki/Zephaniah_Kingsley,"Jacksonville, Florida"
/wiki/Kingsley_Plantation,"Jacksonville, Florida"
/wiki/Isaiah_Hart,"Jacksonville, Florida"
/wiki/Ossian_B._Hart,"Jacksonville, Florida"
/wiki/Governor_of_Florida,"Jacksonville, Florida"
/wiki/Francis_P._Fleming,"Jacksonville, Florida"
/wiki/Napoleon_B._Broward,"Jacksonville, Florida"
/wiki/Duncan_U._Fletcher,"Jacksonville, Florida"
/wiki/Mayor_of_Jacksonville,"Jacksonville, Florida"
/wiki/Claude_L%27Engle,"Jacksonville, Florida"
/wiki/United_States_Representative,"Jacksonville, Florida"
/wiki/St._Elmo_W._Acosta,"Jacksonville, Florida"
/wiki/Eartha_M._M._White,"Jacksonville, Florida"
/wiki/Ion_Farris,"Jacksonville, Florida"
/wiki/Speaker_of_the_Florida_House_of_Representatives,"Jacksonville, Florida"
/wiki/Florida_Senate,"Jacksonville, Florida"
/wiki/John_W._Martin,"Jacksonville, Florida"
/wiki/A._Philip_Randolph,"Jacksonville, Florida"
/wiki/Emory_H._Price,"Jacksonville, Florida"
/wiki/Fuller_Warren,"Jacksonville, Florida"
/wiki/Charles_Edward_Bennett,"Jacksonville, Florida"
/wiki/W._Haydon_Burns,"Jacksonville, Florida"
/wiki/Dorcas_Drake,"Jacksonville, Florida"
/wiki/Jerry_E._Hinshaw,"Jacksonville, Florida"
/wiki/Ralston-Purina,"Jacksonville, Florida"
/wiki/Alan_Stephenson_Boyd,"Jacksonville, Florida"
/wiki/United_States_Secretary_of_Transportation,"Jacksonville, Florida"
/wiki/Ed_Austin,"Jacksonville, Florida"
/wiki/Willye_Dennis,"Jacksonville, Florida"
"/wiki/Claude_R._Kirk,_Jr.","Jacksonville, Florida"
/wiki/Lou_Ritter,"Jacksonville, Florida"
/wiki/Hans_Tanzler,"Jacksonville, Florida"
/wiki/Don_Davis_(politician),"Jacksonville, Florida"
/wiki/Lou_Frost,"Jacksonville, Florida"
/wiki/Maurice_M._Paul,"Jacksonville, Florida"
/wiki/United_States_District_Court_for_the_Northern_District_of_Florida,"Jacksonville, Florida"
/wiki/Don_Fuqua,"Jacksonville, Florida"
/wiki/Jake_Godbold,"Jacksonville, Florida"
"/wiki/Frank_F._Ledford,_Jr.","Jacksonville, Florida"
/wiki/MaVynee_Betsch,"Jacksonville, Florida"
/wiki/American_Beach,"Jacksonville, Florida"
/wiki/Bill_Birchfield,"Jacksonville, Florida"
"/wiki/Tom_Slade,_Jr.","Jacksonville, Florida"
/wiki/James_E._King,"Jacksonville, Florida"
/wiki/Harry_Shorstein,"Jacksonville, Florida"
/wiki/Tillie_K._Fowler,"Jacksonville, Florida"
/wiki/Nat_Glover,"Jacksonville, Florida"
/wiki/Ander_Crenshaw,"Jacksonville, Florida"
/wiki/Mike_Blouin,"Jacksonville, Florida"
/wiki/Tommy_Hazouri,"Jacksonville, Florida"
/wiki/Corrine_Brown,"Jacksonville, Florida"
/wiki/John_Rutherford_(sheriff),"Jacksonville, Florida"
/wiki/Angela_Corey,"Jacksonville, Florida"
/wiki/John_Delaney_(mayor),"Jacksonville, Florida"
/wiki/University_of_North_Florida,"Jacksonville, Florida"
/wiki/Randy_Brinson,"Jacksonville, Florida"
/wiki/Christian_right,"Jacksonville, Florida"
/wiki/Thom_Tillis,"Jacksonville, Florida"
/wiki/Alvin_Brown,"Jacksonville, Florida"
/wiki/John_Peyton_(US_politician),"Jacksonville, Florida"
/wiki/Stephen_Meeks,"Jacksonville, Florida"
/wiki/Arkansas_House_of_Representatives,"Jacksonville, Florida"
/wiki/David_Meeks,"Jacksonville, Florida"
"/wiki/Conway,_Arkansas","Jacksonville, Florida"
/wiki/Arkansas,"Jacksonville, Florida"
/wiki/Saturiwa,"Jacksonville, Florida"
/wiki/Mocama,"Jacksonville, Florida"
/wiki/Timucua,"Jacksonville, Florida"
/wiki/Jean_Ribault,"Jacksonville, Florida"
/wiki/Ren%C3%A9_Goulaine_de_Laudonni%C3%A8re,"Jacksonville, Florida"
/wiki/Fort_Caroline,"Jacksonville, Florida"
/wiki/Anna_Kingsley,"Jacksonville, Florida"
/wiki/Henry_Morrison_Flagler,"Jacksonville, Florida"
/wiki/Tycoon,"Jacksonville, Florida"
/wiki/Standard_Oil,"Jacksonville, Florida"
/wiki/Alexander_Darnes,"Jacksonville, Florida"
